video_id,title,published_at,duration_seconds,view_count,like_count,comment_count,tags,description,thumbnail_url
VJd0tiEBk4Y,I Made A New Charlie Puth Song With YouTube Dream Track (@charlieputh #DreamTrackAI),2023-11-16T13:05:36Z,60,11065490,280749,7232,,"YouTube just released a tool that lets you make a new song in the voice of any of these musicians, just by typing a few words. This is called Dream Track. It’s an experiment from YouTube and Google DeepMind. You go to YouTube Shorts, click “create new”, select the musician’s voice you want to use (like Charlie Puth), then type in less than 50 characters (like “upbeat song about my dog named Thor”)... 

There are 7 artists to choose from right now, and they have all opted in for this, though it’s not clear exactly whose music went into training the original model, Lyria.

But with this tool, Charlie Puth could have a hit song… that’s not made by him!! Who would own that song??? It’s not clear. I could see a world where we have voice ID and get a share of what people create in our voices, but can revoke permission. But… this feels like a big change. It feels truly huge for how we listen to and create music.

This short is part of Huge If True, our optimistic show about science and tech. Subscribe to support us and to see more. #shorts #tech #stem #AI #music #musician #charlieputh #dreamtrack #youtube",https://i.ytimg.com/vi/VJd0tiEBk4Y/maxresdefault.jpg
e3fz3dqhN44,"Quantum Computers, explained with MKBHD",2023-04-04T13:21:19Z,1021,10924360,253520,8437,Cleo Abram|Cleo Abrams|MKBHD|Marques Brownlee|quantum|quantum computer|quantum computing|tech|computers|explainer,"Quantum computers aren’t what you've been told...
Subscribe to support optimistic tech content (and see the next episode with MKBHD!): https://www.youtube.com/cleoabram

Subscribe to Marques here: https://www.youtube.com/mkbhd 

You’ve heard about quantum computers. Maybe you’ve seen the “race for quantum supremacy” between governments and companies, or read that quantum computers will break all encryption, or heard terms like “qubits” or “superposition” or “quantum mechanics” in a confusing tv segment. But you might be wondering… what does a quantum computer actually DO? And how could it actually affect my life?

@mkbhd and I had the same questions. Marques and I both realized quantum computing was this big important technology… that we didn’t really understand. So we decided to go on an adventure to learn the truth about quantum computers. And we're taking you with us, to show you what we learn as we learn it. But more importantly, to show you how these crazy computers might actually impact YOUR life... sooner than you think.

Chapters: 
00:00 What is a quantum computer?
02:00 Why is quantum computing important?
04:00 The Quantum Video Game analogy
07:40 What does a quantum computer look like?
09:38 How does a quantum computer work?
12:00 What is a quantum computer good for?
13:21 Will quantum computers break all encryption?
15:22 What's the future of quantum computing?
16:27 Updating the Quantum Video Game analogy

You can find me on TikTok here for short, fun tech explainers: https://www.tiktok.com/@cleoabram 
You can find me on Instagram here for more personal stories: https://www.instagram.com/cleoabram 
You can find me on Twitter here for thoughts, threads and curated news: https://twitter.com/cleoabram 

Bio:
Cleo Abram is an Emmy-nominated independent video journalist. On her show, Huge If True, Cleo explores complex technology topics with rigor and optimism, helping her audience understand the world around them and see positive futures they can help build. Before going independent, Cleo was a video producer for Vox. She wrote and directed the Coding and Diamonds episodes of Vox’s Netflix show, Explained. She produced videos for Vox’s popular YouTube channel, was the host and senior producer of Vox’s first ever daily show, Answered, and was co-host and producer of Vox’s YouTube Originals show, Glad You Asked. 

Additional reading and watching:
- For more from the IBM team, I love the Qiskit YouTube Channel https://www.youtube.com/@qiskit
- Quantum Physics: What Everyone Needs to Know by Michael G. Raymer https://www.goodreads.com/en/book/show/35498912
- Totally Random, Why Nobody Understands Quantum Mechanics by Tanya Bub and Jeffrey Bub (a comic about quantum mechanics!) https://www.goodreads.com/en/book/show/36642373
- How Quantum Computers Break The Internet... Starting Now by Veritasium https://youtu.be/-UrdExQW0cs 
- Quantum Computers Explained – Limits of Human Technology by Kurzgesagt https://youtu.be/JhHMJCUmq28 
- Quantum Computers, Explained With Quantum Physics by Quanta Magazine https://youtu.be/jHoEjvuPoB8
- The Map of Quantum Computing by Domain of Science https://youtu.be/-UlxHPIEVqA 

Vox: https://www.vox.com/authors/cleo-abram
IMDb: https://www.imdb.com/name/nm10108242/ 

Gear I use: 
Camera: Sony A7SIII
Lens: Sony 16–35 mm F2.8 GM and 35mm prime
Audio: Sennheiser SK AVX

Music: Musicbed

Follow along for more episodes of Huge If True: https://www.youtube.com/cleoabram?sub_confirmation=1

—
Welcome to the joke down low:

There are 3 types of people in this world:
Those who understand quantum computing
Those who do not understand quantum computing
And those who both simultaneously do and do not understand quantum computing ;)

Use the word “type” in a comment to let me know you’re a real one who read to the end!",https://i.ytimg.com/vi/e3fz3dqhN44/maxresdefault.jpg
9wUywDZWRbQ,What If You Dig A Hole Through The Moon?,2025-03-14T15:58:05Z,36,10887809,413966,4141,,"I have a question… what if I dug a hole all the way through the Moon?

The first thing you’d hit are lava tubes! Here’s what happens if you go even farther… 

If you like optimistic science and tech stories, subscribe for more of our show Huge If True!

#shorts #animation #deepest #science #technology #historyfacts",https://i.ytimg.com/vi/9wUywDZWRbQ/maxresdefault.jpg
-4LzQUe3iJA,How Did Dinosaurs Actually Go Extinct?,2025-01-08T15:17:26Z,58,10684660,731195,5751,,"How EXACTLY did the dinosaurs* go extinct? I know a rock hit Earth… but then what?

Here’s what happened on the day that a rock wider than Mount Everest hit 66.04 million years ago… 

If you want to know more about how scientists discover dinosaurs and reveal what happened to them, watch our longer video!And if you want more optimistic science and tech stories, subscribe for more. 

*Not all dinosaurs did die! Birds are dinosaurs!

#science #illustration #dinosaurs #stem",https://i.ytimg.com/vi/-4LzQUe3iJA/maxresdefault.jpg
EXFUvnBjMMY,Why NASA Got A New Space Suit,2024-10-13T14:52:32Z,60,10684343,682643,8278,,"Why do we need this new space suit to go back to the moon?

In 2026, four astronauts will leave Earth on one of the most powerful rockets ever made. This Artemis III mission will be the first time anyone has been back to the moon since 1972. 
When they arrive, two of them will descend to the surface and spend 6 and a half days there, which is twice as long as anyone has ever spent on the moon. And they’ll be the first humans to explore this region near the lunar South Pole. To do that, these astronauts need to be able to stay outside on the lunar surface longer than ever before.

For this big ambitious mission and for the future of space travel, we need the next generation of spacesuit… 

I got to be one of the first civilians to try on the prototype of the REAL SUIT that will bring humans back to the moon - and maybe to Mars.

Go check out our new longer video on this and subscribe for more optimistic science and tech stories. 

#science #space #animatedscience #animation",https://i.ytimg.com/vi/EXFUvnBjMMY/maxresdefault.jpg
pkPLYfOtKwo,Earth Just Got A Second Moon (Seriously),2024-10-02T16:17:37Z,26,10291359,318390,2777,,"This is asteroid 2024 PT5. It normally lives in the asteroid belt, but it approached Earth close enough and slow enough to become temporarily pulled by gravity into Earth’s orbit.

It’s expected to orbit around us for about two months before escaping and traveling towards the sun. Unfortunately, it’s going to be too small for you to see with anything other than professional telescopes. But it won't be the last time we see this asteroid. It’s expected to return to Earth’s orbit in 2055...

Subscribe for more optimistic science and tech stories.

#shorts #animation #science #asteroid",https://i.ytimg.com/vi/pkPLYfOtKwo/maxresdefault.jpg
hHYtYGh_QzA,Huge New Discovery About The Universe,2023-07-07T14:59:13Z,60,10207039,591760,4526,,"Scientists just made a HUGE discovery about the universe. It has to do with gravitational waves - the ripples in space-time all around us. Here’s what they found and why it matters.

This is Huge If True, my optimistic video series about technology.

If you want more stories on interesting tech, subscribe!  https://www.youtube.com/cleoabram?sub_confirmation=1 

And if you're interested in science and innovation, you might like this longer video on cancer detection: https://youtu.be/USmu0scNcSs

#tech #science #stem #education #space",https://i.ytimg.com/vi/hHYtYGh_QzA/maxresdefault.jpg
5zYjgnc8EPQ,The Deepest Things Humans Ever Built,2024-11-19T15:06:41Z,56,9936930,571554,1803,,"Imagine we started drilling into the earth’s crust, passing through soil, layers of hard rock, past precious minerals and fossils. And as we go deeper, we’re seeing all sorts of impressively deep things people have really built… 

Plus, we emailed the scientists responsible for the world's deepest hole ever, and here's what they said!

Overall, this hole was only .2% of the way to the center of the Earth! If you want to see what happens if we dig further, watch our longer video… 

#shorts #animation #deepest #science #technology #historyfacts",https://i.ytimg.com/vi/5zYjgnc8EPQ/maxresdefault.jpg
6XKb-sskyzE,The Photos NASA Sent To Aliens,2025-03-31T14:19:50Z,46,9935393,454402,6120,,"These are photos that NASA chose to send to aliens. They’re riding on the first spacecrafts to leave our solar system, Voyager 1 and 2, which are now way out into interstellar space carrying golden records with these images on them. 

Here's what they show...

It's a message about humanity, hurtling 17 kilometers per second through the space between stars so that maybe one day… someone will find it.

For more optimistic science and tech, subscribe for more of our show Huge If True.

#shorts #space #alien #interstellar #science",https://i.ytimg.com/vi/6XKb-sskyzE/maxresdefault.jpg
PKavnEB05S4,Why The Olympics Banned The Fastest Swimsuit,2024-08-07T11:47:28Z,51,9920524,639135,2906,,"This swimsuit was banned from the Olympics for making swimmers TOO FAST. You remember that year Michael Phelps won more gold medals in a single Olympics than anyone ever? He was wearing this suit!

Here’s what happened - and if you like optimistic science and tech stories, subscribe to see more.

In 2008, Speedo collaborated with NASA to make the “LZR Racer.” This suit was SO COOL. The fabric mimicked sharks’ skin with little channels that made water flow more easily. It had panels that sucked swimmers’ bodies
into a more streamlined position. And people speculated that the way it trapped air made athletes float better in the pool… which Speedo denied. 

But other brands quickly made their own “supersuits” and this new tech helped swimmers CRUSH world records. The swimming world lost their minds...

When sports gear gets TOO GOOD like this, they call it “TECH DOPING”
And if you want to know more, watch our longer episode all about it!

#shorts #animation #science #technology #historyfacts",https://i.ytimg.com/vi/PKavnEB05S4/hqdefault.jpg
